algorithm,impl,sm,function,classification,index_pc,index_opcode,addr_pc,addr_opcode,data_pc,data_opcode,index_source_file,index_source_line,addr_source_file,addr_source_line,data_source_file,data_source_line,stride_hint
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c60,LDG.E,0e10,IMAD.WIDE,0e30,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c80,LDG.E,0e20,IMAD.WIDE,0e40,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0c90,LDG.E,0e50,IMAD.WIDE,0e70,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0ca0,LDG.E,0e60,IMAD.WIDE,0eb0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0cb0,LDG.E,0e80,IMAD.WIDE,0e90,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,0cc0,LDG.E,0ea0,IMAD.WIDE,0ec0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1340,LDG.E,13e0,IMAD.WIDE,13f0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1360,LDG.E,1400,IMAD.WIDE,1420,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1380,LDG.E,1410,IMAD.WIDE,1440,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1390,LDG.E,1430,IMAD.WIDE,1460,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,13a0,LDG.E,1450,IMAD.WIDE,1480,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,13b0,LDG.E,1470,IMAD.WIDE,14a0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,13c0,LDG.E,1490,IMAD.WIDE,14c0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,13d0,LDG.E,14b0,IMAD.WIDE,14d0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1740,LDG.E,1780,IMAD.WIDE,17a0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1750,LDG.E,1790,IMAD.WIDE,17c0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1760,LDG.E,17b0,IMAD.WIDE,17e0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
vc,linear_base,sm80,_Z9first_fitiPmPi9Worklist2S0_,exact_chain,1770,LDG.E,17d0,IMAD.WIDE,17f0,LDG.E,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,22,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,/workspace/prefetch/gpu-app-collection/gardenia/src/vc/linear_base.cu,23,0
